Item Internal Id,Price level,Unit Price,Internal Id,external Id
4000,Discount 20%,34.16,929,929
4001,Discount 20%,121.52,929,929
4002,Discount 20%,16.72,929,929
4003,Discount 20%,79.44,929,929
4004,Discount 20%,90.88,929,929
4005,Discount 20%,105.28,929,929
4006,Discount 20%,117.44,929,929
4007,Discount 20%,132.64,929,929
4008,Discount 20%,15.12,929,929
4009,Discount 20%,18.96,929,929
4010,Discount 20%,20.48,929,929
4011,Discount 20%,22.8,929,929
4013,Discount 22.5%,14.34,929,929
4014,Discount 22.5%,14.34,929,929
4015,Discount 22.5%,14.34,929,929
4016,Discount 22.5%,14.34,929,929
4035,Discount 25%,24.38,929,929
7179,Discount 25%,24.75,929,929
7641,Discount 25%,27,929,929
7142,Discount 25%,269.25,929,929
1244,Discount 25%,291.75,929,929
577,Discount 15%,3130.55,929,929
19349,Discount 15%,7639.8,929,929
4111,Discount 25%,42.68,929,929
4112,Discount 22.5%,55.8,929,929
4118,Discount 25%,217.5,929,929
4120,Discount 20%,239.2,929,929
4121,Discount 15%,137.63,929,929
4122,Discount 25%,42.75,929,929
4131,Discount 25%,14.93,929,929
4133,Discount 20%,55.6,929,929
6264,ZDealer,416.5,929,929
6266,Discount 15%,72.25,929,929
276,Discount 15%,254.15,929,929
4683,Discount 20%,476,929,929
4145,Discount 10%,3599.1,929,929
5881,Discount 20%,16.8,929,929
5882,Discount 20%,16.8,929,929
5884,Discount 20%,22.4,929,929
5935,Discount 15%,11.48,929,929
5971,Discount 22.5%,110.83,929,929
4165,Discount 22.5%,384.4,929,929
4167,Discount 20%,454.4,929,929
7739,Discount 25%,446.25,929,929
4229,Discount 22.5%,2669.88,929,929
4231,Discount 22.5%,3379,929,929
6010,Discount 25%,1308.75,929,929
9029,Discount 20%,1588,929,929
6021,Discount 10%,3918.6,929,929
4250,Discount 20%,21.2,929,929
4251,Discount 20%,24,929,929
4252,Discount 20%,26.88,929,929
4253,Discount 20%,30,929,929
4254,Discount 20%,31.04,929,929
4255,Discount 20%,34.8,929,929
4256,Discount 20%,37.6,929,929
4257,Discount 20%,41.04,929,929
4258,Discount 20%,45.36,929,929
4259,Discount 25%,3.53,929,929
4260,Discount 20%,5.28,929,929
4261,Discount 20%,7.6,929,929
4262,Discount 20%,10.32,929,929
4263,Discount 20%,12.72,929,929
4264,Discount 20%,15.12,929,929
4265,Discount 15%,20.83,929,929
4266,Discount 15%,25.67,929,929
37046,Discount 15%,30.43,929,929
6494,Discount 20%,76,929,929
1318,Discount 25%,343.5,929,929
1319,Discount 25%,483.75,929,929
1320,Discount 25%,746.25,929,929
1333,Discount 20%,732,929,929
1419,Discount 22.5%,383.63,929,929
1425,Discount 22.5%,437.88,929,929
1426,Discount 25%,543.75,929,929
1427,Discount 25%,821.25,929,929
1430,Discount 20%,636,929,929
3038,Discount 20%,48,929,929
3039,Discount 20%,60.36,929,929
3040,Discount 20%,78.54,929,929
3041,Discount 20%,64.73,929,929
3042,Discount 20%,70.54,929,929
3043,Discount 20%,88,929,929
4297,Discount 20%,1116,929,929
4298,Discount 25%,1196.25,929,929
4301,Discount 25%,862.5,929,929
4305,Discount 22.5%,964.88,929,929
4308,Discount 20%,1224,929,929
11748,Discount 22.5%,1316.73,930,930
3733,Discount 25%,221.25,930,930
3734,Discount 25%,1271.25,930,930
3784,Discount 15%,46.33,930,930
3785,Discount 15%,46.33,930,930
3787,Discount 22.5%,13.56,930,930
3788,Discount 22.5%,13.56,930,930
3789,Discount 22.5%,13.56,930,930
3790,Discount 22.5%,13.56,930,930
3791,Discount 22.5%,13.56,930,930
3792,Discount 22.5%,13.56,930,930
3793,Discount 22.5%,13.56,930,930
3794,Discount 22.5%,13.56,930,930
908,Discount 20%,119.2,930,930
5542,Discount 25%,62.25,930,930
