Item Internal Id,,Price level,Unit Price,Internal Id,external Id
135,,EquaGel 3,219.82,1081,1081
136,,EquaGel 3,219.82,1081,1081
137,,EquaGel 3,219.82,1081,1081
138,,EquaGel 3,219.82,1081,1081
139,,EquaGel 3,219.82,1081,1081
140,,EquaGel 3,219.82,1081,1081
141,,EquaGel 3,219.82,1081,1081
142,,EquaGel 3,219.82,1081,1081
143,,EquaGel 3,219.82,1081,1081
144,,EquaGel 3,219.82,1081,1081
149,,EquaGel 3,263.64,1081,1081
150,,EquaGel 3,263.64,1081,1081
151,,EquaGel 3,263.64,1081,1081
152,,EquaGel 3,263.64,1081,1081
153,,EquaGel 3,263.64,1081,1081
154,,EquaGel 3,263.64,1081,1081
155,,EquaGel 3,263.64,1081,1081
156,,EquaGel 3,263.64,1081,1081
159,,EquaGel 3,350.08,1081,1081
160,,EquaGel 3,350.08,1081,1081
161,,EquaGel 3,350.08,1081,1081
162,,EquaGel 3,350.08,1081,1081
163,,EquaGel 3,350.08,1081,1081
164,,EquaGel 3,350.08,1081,1081
165,,EquaGel 3,350.08,1081,1081
166,,EquaGel 3,350.08,1081,1081
168,,EquaGel 3,429.56,1081,1081
172,,EquaGel 3,56.83,1081,1081
24854,,EquaGel 3,56.83,1081,1081
173,,EquaGel 3,56.83,1081,1081
174,,EquaGel 3,56.83,1081,1081
175,,EquaGel 3,56.83,1081,1081
177,,EquaGel 3,56.83,1081,1081
178,,EquaGel 3,56.83,1081,1081
7917,,EquaGel 3,56.83,1081,1081
179,,EquaGel 3,56.83,1081,1081
181,,EquaGel 3,56.83,1081,1081
182,,EquaGel 3,56.83,1081,1081
183,,EquaGel 3,56.83,1081,1081
184,,EquaGel 3,56.83,1081,1081
185,,EquaGel 3,56.83,1081,1081
186,,EquaGel 3,56.83,1081,1081
187,,EquaGel 3,56.83,1081,1081
188,,EquaGel 3,56.83,1081,1081
189,,EquaGel 3,56.83,1081,1081
11748,,Discount 22.5%,1316.73,1082,1082
133,,EquaGel 1,191.15,1082,1082
134,,EquaGel 1,191.15,1082,1082
135,,EquaGel 1,191.15,1082,1082
136,,EquaGel 1,191.15,1082,1082
137,,EquaGel 1,191.15,1082,1082
138,,EquaGel 1,191.15,1082,1082
139,,EquaGel 1,191.15,1082,1082
140,,EquaGel 1,191.15,1082,1082
141,,EquaGel 1,191.15,1082,1082
142,,EquaGel 1,191.15,1082,1082
143,,EquaGel 1,191.15,1082,1082
144,,EquaGel 1,191.15,1082,1082
149,,EquaGel 1,229.25,1082,1082
150,,EquaGel 1,229.25,1082,1082
151,,EquaGel 1,229.25,1082,1082
152,,EquaGel 1,229.25,1082,1082
153,,EquaGel 1,229.25,1082,1082
154,,EquaGel 1,229.25,1082,1082
155,,EquaGel 1,229.25,1082,1082
156,,EquaGel 1,229.25,1082,1082
157,,EquaGel 1,311.63,1082,1082
159,,EquaGel 1,317.46,1082,1082
160,,EquaGel 1,317.46,1082,1082
161,,EquaGel 1,317.46,1082,1082
162,,EquaGel 1,317.46,1082,1082
163,,EquaGel 1,317.46,1082,1082
164,,EquaGel 1,317.46,1082,1082
165,,EquaGel 1,317.46,1082,1082
166,,EquaGel 1,317.46,1082,1082
167,,EquaGel 1,397.46,1082,1082
168,,EquaGel 1,397.46,1082,1082
170,,EquaGel 1,397.46,1082,1082
172,,EquaGel 1,44.06,1082,1082
173,,EquaGel 1,44.06,1082,1082
174,,EquaGel 1,44.06,1082,1082
175,,EquaGel 1,44.06,1082,1082
176,,EquaGel 1,44.06,1082,1082
177,,EquaGel 1,44.06,1082,1082
178,,EquaGel 1,44.06,1082,1082
7917,,EquaGel 1,44.06,1082,1082
179,,EquaGel 1,44.06,1082,1082
180,,EquaGel 1,41.02,1082,1082
181,,EquaGel 1,44.06,1082,1082
182,,EquaGel 1,44.06,1082,1082
183,,EquaGel 1,44.06,1082,1082
184,,EquaGel 1,44.06,1082,1082
185,,EquaGel 1,44.06,1082,1082
186,,EquaGel 1,44.06,1082,1082
187,,EquaGel 1,44.06,1082,1082
188,,EquaGel 1,44.06,1082,1082
189,,EquaGel 1,44.06,1082,1082
190,,EquaGel 1,44.06,1082,1082
4569,,Discount 25%,70.88,1082,1082
4570,,Discount 25%,70.88,1082,1082
6510,,Discount 10%,211.95,1082,1082
133,,EquaGel 2,206.44,4361,4361
134,,EquaGel 2,206.44,4361,4361
135,,EquaGel 2,206.44,4361,4361
136,,EquaGel 2,206.44,4361,4361
137,,EquaGel 2,206.44,4361,4361
138,,EquaGel 2,206.44,4361,4361
139,,EquaGel 2,206.44,4361,4361
140,,EquaGel 2,206.44,4361,4361
141,,EquaGel 2,206.44,4361,4361
142,,EquaGel 2,206.44,4361,4361
143,,EquaGel 2,206.44,4361,4361
144,,EquaGel 2,206.44,4361,4361
149,,EquaGel 2,247.59,4361,4361
150,,EquaGel 2,247.59,4361,4361
151,,EquaGel 2,247.59,4361,4361
152,,EquaGel 2,247.59,4361,4361
153,,EquaGel 2,247.59,4361,4361
154,,EquaGel 2,247.59,4361,4361
155,,EquaGel 2,247.59,4361,4361
156,,EquaGel 2,247.59,4361,4361
159,,EquaGel 2,334.86,4361,4361
160,,EquaGel 2,334.86,4361,4361
161,,EquaGel 2,334.86,4361,4361
162,,EquaGel 2,334.86,4361,4361
163,,EquaGel 2,334.86,4361,4361
164,,EquaGel 2,334.86,4361,4361
165,,EquaGel 2,334.86,4361,4361
166,,EquaGel 2,334.86,4361,4361
167,,EquaGel 2,397.46,4361,4361
168,,EquaGel 2,419.56,4361,4361
170,,EquaGel 2,397.46,4361,4361
172,,EquaGel 2,51.54,4361,4361
173,,EquaGel 2,51.54,4361,4361
174,,EquaGel 2,51.54,4361,4361
175,,EquaGel 2,51.54,4361,4361
176,,EquaGel 2,51.54,4361,4361
177,,EquaGel 2,51.54,4361,4361
178,,EquaGel 2,51.54,4361,4361
7917,,EquaGel 2,51.54,4361,4361
179,,EquaGel 2,51.54,4361,4361
181,,EquaGel 2,51.54,4361,4361
182,,EquaGel 2,51.54,4361,4361
183,,EquaGel 2,51.54,4361,4361
184,,EquaGel 2,51.54,4361,4361
185,,EquaGel 2,51.54,4361,4361
186,,EquaGel 2,51.54,4361,4361
187,,EquaGel 2,51.54,4361,4361
188,,EquaGel 2,51.54,4361,4361
189,,EquaGel 2,51.54,4361,4361
190,,EquaGel 2,51.54,4361,4361
1419,,Discount 22.5%,383.63,4361,4361
1421,,Discount 22.5%,499.88,4361,4361
1425,,Discount 22.5%,437.88,4361,4361
1426,,Discount 22.5%,561.88,4361,4361
1429,,Discount 22.5%,554.13,4361,4361
1430,,Discount 22.5%,616.13,4361,4361
1444,,Discount 22.5%,833.13,4361,4361
1447,,Discount 22.5%,887.38,4361,4361
1449,,Discount 22.5%,964.88,4361,4361
1451,,Discount 22.5%,1197.38,4361,4361
133,,EquaGel 1,191.15,5264,5264
134,,EquaGel 1,191.15,5264,5264
135,,EquaGel 1,191.15,5264,5264
136,,EquaGel 1,191.15,5264,5264
137,,EquaGel 1,191.15,5264,5264
138,,EquaGel 1,191.15,5264,5264
139,,EquaGel 1,191.15,5264,5264
140,,EquaGel 1,191.15,5264,5264
141,,EquaGel 1,191.15,5264,5264
142,,EquaGel 1,191.15,5264,5264
143,,EquaGel 1,191.15,5264,5264
144,,EquaGel 1,191.15,5264,5264
149,,EquaGel 1,229.25,5264,5264
150,,EquaGel 1,229.25,5264,5264
151,,EquaGel 1,229.25,5264,5264
152,,EquaGel 1,229.25,5264,5264
153,,EquaGel 1,229.25,5264,5264
154,,EquaGel 1,229.25,5264,5264
155,,EquaGel 1,229.25,5264,5264
156,,EquaGel 1,229.25,5264,5264
157,,EquaGel 1,311.63,5264,5264
159,,EquaGel 1,317.46,5264,5264
160,,EquaGel 1,317.46,5264,5264
161,,EquaGel 1,317.46,5264,5264
162,,EquaGel 1,317.46,5264,5264
163,,EquaGel 1,317.46,5264,5264
164,,EquaGel 1,317.46,5264,5264
165,,EquaGel 1,317.46,5264,5264
166,,EquaGel 1,317.46,5264,5264
167,,EquaGel 1,397.46,5264,5264
168,,EquaGel 1,397.46,5264,5264
170,,EquaGel 1,397.46,5264,5264
172,,EquaGel 1,44.06,5264,5264
173,,EquaGel 1,44.06,5264,5264
174,,EquaGel 1,44.06,5264,5264
175,,EquaGel 1,44.06,5264,5264
176,,EquaGel 1,44.06,5264,5264
177,,EquaGel 1,44.06,5264,5264
178,,EquaGel 1,44.06,5264,5264
7917,,EquaGel 1,44.06,5264,5264
179,,EquaGel 1,44.06,5264,5264
180,,EquaGel 1,41.02,5264,5264
181,,EquaGel 1,44.06,5264,5264
182,,EquaGel 1,44.06,5264,5264
183,,EquaGel 1,44.06,5264,5264
184,,EquaGel 1,44.06,5264,5264
185,,EquaGel 1,44.06,5264,5264
186,,EquaGel 1,44.06,5264,5264
187,,EquaGel 1,44.06,5264,5264
188,,EquaGel 1,44.06,5264,5264
189,,EquaGel 1,44.06,5264,5264
190,,EquaGel 1,44.06,5264,5264
133,,EquaGel 3,219.82,1086,1086
134,,EquaGel 3,219.82,1086,1086
135,,EquaGel 3,219.82,1086,1086
136,,EquaGel 3,219.82,1086,1086
137,,EquaGel 3,219.82,1086,1086
138,,EquaGel 3,219.82,1086,1086
139,,EquaGel 3,219.82,1086,1086
140,,EquaGel 3,219.82,1086,1086
141,,EquaGel 3,219.82,1086,1086
142,,EquaGel 3,219.82,1086,1086
143,,EquaGel 3,219.82,1086,1086
144,,EquaGel 3,219.82,1086,1086
149,,EquaGel 3,263.64,1086,1086
150,,EquaGel 3,263.64,1086,1086
151,,EquaGel 3,263.64,1086,1086
152,,EquaGel 3,263.64,1086,1086
153,,EquaGel 3,263.64,1086,1086
154,,EquaGel 3,263.64,1086,1086
155,,EquaGel 3,263.64,1086,1086
156,,EquaGel 3,263.64,1086,1086
157,,EquaGel 3,338.63,1086,1086
159,,EquaGel 3,350.08,1086,1086
160,,EquaGel 3,350.08,1086,1086
161,,EquaGel 3,350.08,1086,1086
162,,EquaGel 3,350.08,1086,1086
163,,EquaGel 3,350.08,1086,1086
164,,EquaGel 3,350.08,1086,1086
165,,EquaGel 3,350.08,1086,1086
166,,EquaGel 3,350.08,1086,1086
167,,EquaGel 3,397.46,1086,1086
168,,EquaGel 3,429.56,1086,1086
170,,EquaGel 3,397.46,1086,1086
172,,EquaGel 3,56.83,1086,1086
173,,EquaGel 3,56.83,1086,1086
174,,EquaGel 3,56.83,1086,1086
175,,EquaGel 3,56.83,1086,1086
176,,EquaGel 3,56.83,1086,1086
177,,EquaGel 3,56.83,1086,1086
178,,EquaGel 3,56.83,1086,1086
7917,,EquaGel 3,56.83,1086,1086
179,,EquaGel 3,56.83,1086,1086
180,,EquaGel 3,47.84,1086,1086
181,,EquaGel 3,56.83,1086,1086
182,,EquaGel 3,56.83,1086,1086
183,,EquaGel 3,56.83,1086,1086
184,,EquaGel 3,56.83,1086,1086
185,,EquaGel 3,56.83,1086,1086
186,,EquaGel 3,56.83,1086,1086
187,,EquaGel 3,56.83,1086,1086
188,,EquaGel 3,56.83,1086,1086
189,,EquaGel 3,56.83,1086,1086
190,,EquaGel 3,56.83,1086,1086
1421,,Discount 22.5%,499.88,1086,1086
1426,,Discount 22.5%,561.88,1086,1086
133,,EquaGel 3,219.82,9692,9692
134,,EquaGel 3,219.82,9692,9692
135,,EquaGel 3,219.82,9692,9692
136,,EquaGel 3,219.82,9692,9692
137,,EquaGel 3,219.82,9692,9692
138,,EquaGel 3,219.82,9692,9692
139,,EquaGel 3,219.82,9692,9692
140,,EquaGel 3,219.82,9692,9692
141,,EquaGel 3,219.82,9692,9692
142,,EquaGel 3,219.82,9692,9692
143,,EquaGel 3,219.82,9692,9692
144,,EquaGel 3,219.82,9692,9692
149,,EquaGel 3,263.64,9692,9692
150,,EquaGel 3,263.64,9692,9692
151,,EquaGel 3,263.64,9692,9692
152,,EquaGel 3,263.64,9692,9692
153,,EquaGel 3,263.64,9692,9692
154,,EquaGel 3,263.64,9692,9692
155,,EquaGel 3,263.64,9692,9692
156,,EquaGel 3,263.64,9692,9692
159,,EquaGel 3,350.08,9692,9692
160,,EquaGel 3,350.08,9692,9692
161,,EquaGel 3,350.08,9692,9692
162,,EquaGel 3,350.08,9692,9692
163,,EquaGel 3,350.08,9692,9692
164,,EquaGel 3,350.08,9692,9692
165,,EquaGel 3,350.08,9692,9692
166,,EquaGel 3,350.08,9692,9692
167,,EquaGel 3,397.46,9692,9692
168,,EquaGel 3,429.56,9692,9692
170,,EquaGel 3,397.46,9692,9692
172,,EquaGel 3,56.83,9692,9692
173,,EquaGel 3,56.83,9692,9692
174,,EquaGel 3,56.83,9692,9692
175,,EquaGel 3,56.83,9692,9692
176,,EquaGel 3,56.83,9692,9692
177,,EquaGel 3,56.83,9692,9692
178,,EquaGel 3,56.83,9692,9692
7917,,EquaGel 3,56.83,9692,9692
179,,EquaGel 3,56.83,9692,9692
181,,EquaGel 3,56.83,9692,9692
182,,EquaGel 3,56.83,9692,9692
183,,EquaGel 3,56.83,9692,9692
184,,EquaGel 3,56.83,9692,9692
185,,EquaGel 3,56.83,9692,9692
186,,EquaGel 3,56.83,9692,9692
187,,EquaGel 3,56.83,9692,9692
188,,EquaGel 3,56.83,9692,9692
189,,EquaGel 3,56.83,9692,9692
190,,EquaGel 3,56.83,9692,9692
133,,EquaGel 1,191.15,1085,1085
134,,EquaGel 1,191.15,1085,1085
135,,EquaGel 1,191.15,1085,1085
136,,EquaGel 1,191.15,1085,1085
137,,EquaGel 1,191.15,1085,1085
138,,EquaGel 1,191.15,1085,1085
139,,EquaGel 1,191.15,1085,1085
140,,EquaGel 1,191.15,1085,1085
141,,EquaGel 1,191.15,1085,1085
142,,EquaGel 1,191.15,1085,1085
143,,EquaGel 1,191.15,1085,1085
144,,EquaGel 1,191.15,1085,1085
149,,EquaGel 1,229.25,1085,1085
150,,EquaGel 1,229.25,1085,1085
151,,EquaGel 1,229.25,1085,1085
152,,EquaGel 1,229.25,1085,1085
153,,EquaGel 1,229.25,1085,1085
154,,EquaGel 1,229.25,1085,1085
155,,EquaGel 1,229.25,1085,1085
156,,EquaGel 1,229.25,1085,1085
157,,EquaGel 1,311.63,1085,1085
159,,EquaGel 1,317.46,1085,1085
160,,EquaGel 1,317.46,1085,1085
161,,EquaGel 1,317.46,1085,1085
162,,EquaGel 1,317.46,1085,1085
163,,EquaGel 1,317.46,1085,1085
164,,EquaGel 1,317.46,1085,1085
165,,EquaGel 1,317.46,1085,1085
166,,EquaGel 1,317.46,1085,1085
167,,EquaGel 1,397.46,1085,1085
168,,EquaGel 1,397.46,1085,1085
170,,EquaGel 1,397.46,1085,1085
172,,EquaGel 1,44.06,1085,1085
173,,EquaGel 1,44.06,1085,1085
174,,EquaGel 1,44.06,1085,1085
175,,EquaGel 1,44.06,1085,1085
176,,EquaGel 1,44.06,1085,1085
177,,EquaGel 1,44.06,1085,1085
178,,EquaGel 1,44.06,1085,1085
7917,,EquaGel 1,44.06,1085,1085
179,,EquaGel 1,44.06,1085,1085
180,,EquaGel 1,41.02,1085,1085
181,,EquaGel 1,44.06,1085,1085
182,,EquaGel 1,44.06,1085,1085
183,,EquaGel 1,44.06,1085,1085
184,,EquaGel 1,44.06,1085,1085
185,,EquaGel 1,44.06,1085,1085
186,,EquaGel 1,44.06,1085,1085
187,,EquaGel 1,44.06,1085,1085
188,,EquaGel 1,44.06,1085,1085
189,,EquaGel 1,44.06,1085,1085
190,,EquaGel 1,44.06,1085,1085
133,,EquaGel 5,265.3,1087,1087
134,,EquaGel 5,265.3,1087,1087
135,,EquaGel 5,265.3,1087,1087
136,,EquaGel 5,265.3,1087,1087
137,,EquaGel 5,265.3,1087,1087
138,,EquaGel 5,265.3,1087,1087
139,,EquaGel 5,265.3,1087,1087
140,,EquaGel 5,265.3,1087,1087
141,,EquaGel 5,265.3,1087,1087
142,,EquaGel 5,265.3,1087,1087
143,,EquaGel 5,265.3,1087,1087
144,,EquaGel 5,265.3,1087,1087
149,,EquaGel 5,335.3,1087,1087
150,,EquaGel 5,335.3,1087,1087
151,,EquaGel 5,335.3,1087,1087
152,,EquaGel 5,335.3,1087,1087
153,,EquaGel 5,335.3,1087,1087
154,,EquaGel 5,335.3,1087,1087
155,,EquaGel 5,335.3,1087,1087
156,,EquaGel 5,335.3,1087,1087
157,,EquaGel 5,422,1087,1087
159,,EquaGel 5,405.3,1087,1087
160,,EquaGel 5,405.3,1087,1087
161,,EquaGel 5,405.3,1087,1087
162,,EquaGel 5,405.3,1087,1087
163,,EquaGel 5,405.3,1087,1087
164,,EquaGel 5,405.3,1087,1087
165,,EquaGel 5,405.3,1087,1087
166,,EquaGel 5,405.3,1087,1087
167,,EquaGel 5,475.3,1087,1087
168,,EquaGel 5,475.3,1087,1087
170,,EquaGel 5,475.3,1087,1087
172,,EquaGel 5,63.96,1087,1087
173,,EquaGel 5,63.96,1087,1087
174,,EquaGel 5,63.96,1087,1087
175,,EquaGel 5,63.96,1087,1087
176,,EquaGel 5,63.96,1087,1087
177,,EquaGel 5,63.96,1087,1087
178,,EquaGel 5,63.96,1087,1087
7917,,EquaGel 5,63.96,1087,1087
179,,EquaGel 5,63.96,1087,1087
180,,EquaGel 5,59.68,1087,1087
181,,EquaGel 5,63.96,1087,1087
182,,EquaGel 5,63.96,1087,1087
183,,EquaGel 5,63.96,1087,1087
184,,EquaGel 5,63.96,1087,1087
185,,EquaGel 5,63.96,1087,1087
186,,EquaGel 5,63.96,1087,1087
187,,EquaGel 5,63.96,1087,1087
188,,EquaGel 5,63.96,1087,1087
189,,EquaGel 5,63.96,1087,1087
190,,EquaGel 5,63.96,1087,1087
133,,EquaGel 2,206.44,1088,1088
134,,EquaGel 2,206.44,1088,1088
135,,EquaGel 2,206.44,1088,1088
136,,EquaGel 2,206.44,1088,1088
137,,EquaGel 2,206.44,1088,1088
138,,EquaGel 2,206.44,1088,1088
139,,EquaGel 2,206.44,1088,1088
140,,EquaGel 2,206.44,1088,1088
141,,EquaGel 2,206.44,1088,1088
142,,EquaGel 2,206.44,1088,1088
143,,EquaGel 2,206.44,1088,1088
144,,EquaGel 2,206.44,1088,1088
149,,EquaGel 2,247.59,1088,1088
150,,EquaGel 2,247.59,1088,1088
151,,EquaGel 2,247.59,1088,1088
152,,EquaGel 2,247.59,1088,1088
153,,EquaGel 2,247.59,1088,1088
154,,EquaGel 2,247.59,1088,1088
155,,EquaGel 2,247.59,1088,1088
156,,EquaGel 2,247.59,1088,1088
157,,EquaGel 2,328.25,1088,1088
159,,EquaGel 2,334.86,1088,1088
160,,EquaGel 2,334.86,1088,1088
161,,EquaGel 2,334.86,1088,1088
162,,EquaGel 2,334.86,1088,1088
163,,EquaGel 2,334.86,1088,1088
164,,EquaGel 2,334.86,1088,1088
165,,EquaGel 2,334.86,1088,1088
166,,EquaGel 2,334.86,1088,1088
167,,EquaGel 2,397.46,1088,1088
168,,EquaGel 2,419.56,1088,1088
170,,EquaGel 2,397.46,1088,1088
172,,EquaGel 2,51.54,1088,1088
173,,EquaGel 2,51.54,1088,1088
174,,EquaGel 2,51.54,1088,1088
175,,EquaGel 2,51.54,1088,1088
176,,EquaGel 2,51.54,1088,1088
177,,EquaGel 2,51.54,1088,1088
178,,EquaGel 2,51.54,1088,1088
7917,,EquaGel 2,51.54,1088,1088
179,,EquaGel 2,51.54,1088,1088
180,,EquaGel 2,45.84,1088,1088
181,,EquaGel 2,51.54,1088,1088
182,,EquaGel 2,51.54,1088,1088
183,,EquaGel 2,51.54,1088,1088
184,,EquaGel 2,51.54,1088,1088
185,,EquaGel 2,51.54,1088,1088
186,,EquaGel 2,51.54,1088,1088
187,,EquaGel 2,51.54,1088,1088
188,,EquaGel 2,51.54,1088,1088
189,,EquaGel 2,51.54,1088,1088
190,,EquaGel 2,51.54,1088,1088
133,,EquaGel 1,191.15,32257,32257
134,,EquaGel 1,191.15,32257,32257
135,,EquaGel 1,191.15,32257,32257
136,,EquaGel 1,191.15,32257,32257
137,,EquaGel 1,191.15,32257,32257
138,,EquaGel 1,191.15,32257,32257
139,,EquaGel 1,191.15,32257,32257
140,,EquaGel 1,191.15,32257,32257
141,,EquaGel 1,191.15,32257,32257
142,,EquaGel 1,191.15,32257,32257
143,,EquaGel 1,191.15,32257,32257
144,,EquaGel 1,191.15,32257,32257
149,,EquaGel 1,229.25,32257,32257
150,,EquaGel 1,229.25,32257,32257
151,,EquaGel 1,229.25,32257,32257
152,,EquaGel 1,229.25,32257,32257
153,,EquaGel 1,229.25,32257,32257
154,,EquaGel 1,229.25,32257,32257
155,,EquaGel 1,229.25,32257,32257
156,,EquaGel 1,229.25,32257,32257
159,,EquaGel 1,317.46,32257,32257
160,,EquaGel 1,317.46,32257,32257
161,,EquaGel 1,317.46,32257,32257
162,,EquaGel 1,317.46,32257,32257
163,,EquaGel 1,317.46,32257,32257
164,,EquaGel 1,317.46,32257,32257
165,,EquaGel 1,317.46,32257,32257
166,,EquaGel 1,317.46,32257,32257
168,,EquaGel 1,397.46,32257,32257
172,,EquaGel 1,44.06,32257,32257
24854,,EquaGel 1,44.06,32257,32257
173,,EquaGel 1,44.06,32257,32257
174,,EquaGel 1,44.06,32257,32257
175,,EquaGel 1,44.06,32257,32257
177,,EquaGel 1,44.06,32257,32257
178,,EquaGel 1,44.06,32257,32257
7917,,EquaGel 1,44.06,32257,32257
179,,EquaGel 1,44.06,32257,32257
181,,EquaGel 1,44.06,32257,32257
182,,EquaGel 1,44.06,32257,32257
183,,EquaGel 1,44.06,32257,32257
184,,EquaGel 1,44.06,32257,32257
185,,EquaGel 1,44.06,32257,32257
186,,EquaGel 1,44.06,32257,32257
187,,EquaGel 1,44.06,32257,32257
188,,EquaGel 1,44.06,32257,32257
189,,EquaGel 1,44.06,32257,32257
133,,EquaGel 1,191.15,32256,32256
134,,EquaGel 1,191.15,32256,32256
135,,EquaGel 1,191.15,32256,32256
136,,EquaGel 1,191.15,32256,32256
137,,EquaGel 1,191.15,32256,32256
138,,EquaGel 1,191.15,32256,32256
139,,EquaGel 1,191.15,32256,32256
140,,EquaGel 1,191.15,32256,32256
141,,EquaGel 1,191.15,32256,32256
142,,EquaGel 1,191.15,32256,32256
143,,EquaGel 1,191.15,32256,32256
144,,EquaGel 1,191.15,32256,32256
149,,EquaGel 1,229.25,32256,32256
150,,EquaGel 1,229.25,32256,32256
151,,EquaGel 1,229.25,32256,32256
152,,EquaGel 1,229.25,32256,32256
153,,EquaGel 1,229.25,32256,32256
154,,EquaGel 1,229.25,32256,32256
155,,EquaGel 1,229.25,32256,32256
156,,EquaGel 1,229.25,32256,32256
159,,EquaGel 1,317.46,32256,32256
160,,EquaGel 1,317.46,32256,32256
161,,EquaGel 1,317.46,32256,32256
162,,EquaGel 1,317.46,32256,32256
163,,EquaGel 1,317.46,32256,32256
164,,EquaGel 1,317.46,32256,32256
165,,EquaGel 1,317.46,32256,32256
166,,EquaGel 1,317.46,32256,32256
168,,EquaGel 1,397.46,32256,32256
172,,EquaGel 1,44.06,32256,32256
24854,,EquaGel 1,44.06,32256,32256
173,,EquaGel 1,44.06,32256,32256
174,,EquaGel 1,44.06,32256,32256
175,,EquaGel 1,44.06,32256,32256
177,,EquaGel 1,44.06,32256,32256
178,,EquaGel 1,44.06,32256,32256
7917,,EquaGel 1,44.06,32256,32256
179,,EquaGel 1,44.06,32256,32256
181,,EquaGel 1,44.06,32256,32256
182,,EquaGel 1,44.06,32256,32256
183,,EquaGel 1,44.06,32256,32256
184,,EquaGel 1,44.06,32256,32256
185,,EquaGel 1,44.06,32256,32256
186,,EquaGel 1,44.06,32256,32256
187,,EquaGel 1,44.06,32256,32256
188,,EquaGel 1,44.06,32256,32256
189,,EquaGel 1,44.06,32256,32256
133,,EquaGel 1,191.15,32259,32259
134,,EquaGel 1,191.15,32259,32259
135,,EquaGel 1,191.15,32259,32259
136,,EquaGel 1,191.15,32259,32259
137,,EquaGel 1,191.15,32259,32259
138,,EquaGel 1,191.15,32259,32259
139,,EquaGel 1,191.15,32259,32259
140,,EquaGel 1,191.15,32259,32259
141,,EquaGel 1,191.15,32259,32259
142,,EquaGel 1,191.15,32259,32259
143,,EquaGel 1,191.15,32259,32259
144,,EquaGel 1,191.15,32259,32259
149,,EquaGel 1,229.25,32259,32259
150,,EquaGel 1,229.25,32259,32259
151,,EquaGel 1,229.25,32259,32259
152,,EquaGel 1,229.25,32259,32259
153,,EquaGel 1,229.25,32259,32259
154,,EquaGel 1,229.25,32259,32259
155,,EquaGel 1,229.25,32259,32259
156,,EquaGel 1,229.25,32259,32259
159,,EquaGel 1,317.46,32259,32259
160,,EquaGel 1,317.46,32259,32259
161,,EquaGel 1,317.46,32259,32259
162,,EquaGel 1,317.46,32259,32259
163,,EquaGel 1,317.46,32259,32259
164,,EquaGel 1,317.46,32259,32259
165,,EquaGel 1,317.46,32259,32259
166,,EquaGel 1,317.46,32259,32259
168,,EquaGel 1,397.46,32259,32259
172,,EquaGel 1,44.06,32259,32259
24854,,EquaGel 1,44.06,32259,32259
173,,EquaGel 1,44.06,32259,32259
174,,EquaGel 1,44.06,32259,32259
175,,EquaGel 1,44.06,32259,32259
177,,EquaGel 1,44.06,32259,32259
178,,EquaGel 1,44.06,32259,32259
7917,,EquaGel 1,44.06,32259,32259
179,,EquaGel 1,44.06,32259,32259
181,,EquaGel 1,44.06,32259,32259
182,,EquaGel 1,44.06,32259,32259
183,,EquaGel 1,44.06,32259,32259
184,,EquaGel 1,44.06,32259,32259
185,,EquaGel 1,44.06,32259,32259
186,,EquaGel 1,44.06,32259,32259
187,,EquaGel 1,44.06,32259,32259
188,,EquaGel 1,44.06,32259,32259
189,,EquaGel 1,44.06,32259,32259
133,,EquaGel 1,191.15,32258,32258
134,,EquaGel 1,191.15,32258,32258
135,,EquaGel 1,191.15,32258,32258
136,,EquaGel 1,191.15,32258,32258
137,,EquaGel 1,191.15,32258,32258
138,,EquaGel 1,191.15,32258,32258
139,,EquaGel 1,191.15,32258,32258
140,,EquaGel 1,191.15,32258,32258
141,,EquaGel 1,191.15,32258,32258
142,,EquaGel 1,191.15,32258,32258
143,,EquaGel 1,191.15,32258,32258
144,,EquaGel 1,191.15,32258,32258
149,,EquaGel 1,229.25,32258,32258
150,,EquaGel 1,229.25,32258,32258
151,,EquaGel 1,229.25,32258,32258
152,,EquaGel 1,229.25,32258,32258
153,,EquaGel 1,229.25,32258,32258
154,,EquaGel 1,229.25,32258,32258
155,,EquaGel 1,229.25,32258,32258
156,,EquaGel 1,229.25,32258,32258
159,,EquaGel 1,317.46,32258,32258
160,,EquaGel 1,317.46,32258,32258
161,,EquaGel 1,317.46,32258,32258
162,,EquaGel 1,317.46,32258,32258
163,,EquaGel 1,317.46,32258,32258
164,,EquaGel 1,317.46,32258,32258
165,,EquaGel 1,317.46,32258,32258
166,,EquaGel 1,317.46,32258,32258
168,,EquaGel 1,397.46,32258,32258
172,,EquaGel 1,44.06,32258,32258
24854,,EquaGel 1,44.06,32258,32258
173,,EquaGel 1,44.06,32258,32258
174,,EquaGel 1,44.06,32258,32258
175,,EquaGel 1,44.06,32258,32258
177,,EquaGel 1,44.06,32258,32258
178,,EquaGel 1,44.06,32258,32258
7917,,EquaGel 1,44.06,32258,32258
179,,EquaGel 1,44.06,32258,32258
181,,EquaGel 1,44.06,32258,32258
182,,EquaGel 1,44.06,32258,32258
183,,EquaGel 1,44.06,32258,32258
184,,EquaGel 1,44.06,32258,32258
185,,EquaGel 1,44.06,32258,32258
186,,EquaGel 1,44.06,32258,32258
187,,EquaGel 1,44.06,32258,32258
188,,EquaGel 1,44.06,32258,32258
189,,EquaGel 1,44.06,32258,32258
133,,EquaGel 1,191.15,32261,32261
134,,EquaGel 1,191.15,32261,32261
